submission_id,question,response1,startDate,comment,experiment_id,group,question1,optionRight,response4,id,question_right_part,question4,option4,expected,correct_statement,option2,option3,option1,endTime,optionLeft,question_left_part,age,response,comments,response3,education,QUD,languages,prolific_id,RT,gender,trial_number,startTime,picture,cost,option7,question3,timeSpent,option5,question2,response2,option6,trial_name
1490,,both blocks fall,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group1,,,1,if1_hh,NA,,NA,,NA,NA,NA,NA,1611795054533,,NA,21,both blocks fall|,No issues with the study.,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5f15bb958f68106c2868863a,8418,male,17,1611793389581,stimuli/img/group1/if1_hh.png,2,NA,,27.7492,NA,,,NA,fridge_view7
1490,,NA,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,NA,NA,NA,NA,yellow-red,.,NA,grey,yellow,NA,blue,green,black,1611795054533,NA,The upper block is ,21,yellow,No issues with the study.,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,English,5f15bb958f68106c2868863a,17494,male,7,1611793389581,stimuli/img/color_vision/yellow_red.png,NA,yellow,NA,27.7492,purple,NA,NA,red,color-vision3
1490,,25,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group1,bg,certain,25,if2_u-Ll,NA,none,NA,,NA,NA,NA,NA,1611795054533,impossible,NA,21,25|24|25|25,No issues with the study.,25,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5f15bb958f68106c2868863a,15668,male,18,1611793389581,stimuli/img/group1/if2_u-Ll.png,NA,NA,g,27.7492,NA,b,24,NA,multiple_slider8
1490,,the green block might not fall,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group1,,,11,if2_u-Ll,NA,,NA,,NA,NA,NA,NA,1611795054533,,NA,21,the green block might not fall|Both the green block and the blue block might not fall.,No issues with the study.,3,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5f15bb958f68106c2868863a,33753,male,19,1611793389581,stimuli/img/group1/if2_u-Ll.png,3,NA,,27.7492,NA,,Both the green block and the blue block might not fall.,NA,fridge_view8
1490,,24,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group1,bg,certain,26,independent_uh,NA,none,NA,,NA,NA,NA,NA,1611795054533,impossible,NA,21,24|26|25|26,No issues with the study.,25,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5f15bb958f68106c2868863a,26141,male,20,1611793389581,stimuli/img/group1/independent_uh.png,NA,NA,g,27.7492,NA,b,26,NA,multiple_slider9
1490,,the green block might not fall,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group1,,,4,independent_uh,NA,,NA,,NA,NA,NA,NA,1611795054533,,NA,21,the green block might not fall|Both blocks might fall.,No issues with the study.,3,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5f15bb958f68106c2868863a,25845,male,21,1611793389581,stimuli/img/group1/independent_uh.png,3,NA,,27.7492,NA,,Both blocks might fall.,NA,fridge_view9
1490,,NA,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,NA,NA,NA,NA,blue,.,NA,grey,blue,NA,blue,green,black,1611795054533,NA,The block is ,21,blue,No issues with the study.,NA,Graduated High School,What's the color of the block on the picture?,English,5f15bb958f68106c2868863a,3680,male,8,1611793389581,stimuli/img/color_vision/blue.png,NA,yellow,NA,27.7492,purple,NA,NA,red,color-vision4
1490,,43,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group1,bg,certain,6,if2_hl,NA,none,NA,,NA,NA,NA,NA,1611795054533,impossible,NA,21,43|42|9|6,No issues with the study.,9,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5f15bb958f68106c2868863a,12843,male,22,1611793389581,stimuli/img/group1/if2_hl.png,NA,NA,g,27.7492,NA,b,42,NA,multiple_slider10
1490,,both blocks fall,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group1,,,4,if2_hl,NA,,NA,,NA,NA,NA,NA,1611795054533,,NA,21,both blocks fall|Both blocks might fall.,No issues with the study.,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5f15bb958f68106c2868863a,30003,male,23,1611793389581,stimuli/img/group1/if2_hl.png,2,NA,,27.7492,NA,,Both blocks might fall.,NA,fridge_view10
1490,,52,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group2,bg,certain,18,if1_u-Lh,NA,none,NA,,NA,NA,NA,NA,1611795054533,impossible,NA,21,52|13|17|18,No issues with the study.,17,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5f15bb958f68106c2868863a,24720,male,24,1611793389581,stimuli/img/group2/if1_u-Lh.png,NA,NA,g,27.7492,NA,b,13,NA,multiple_slider11
1490,,both blocks fall,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group2,,,1,if1_u-Lh,NA,,NA,,NA,NA,NA,NA,1611795054533,,NA,21,both blocks fall|,No issues with the study.,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5f15bb958f68106c2868863a,27608,male,25,1611793389581,stimuli/img/group2/if1_u-Lh.png,2,NA,,27.7492,NA,,,NA,fridge_view11
1490,,NA,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,NA,NA,NA,NA,green-blue,.,NA,grey,green,NA,blue,green,black,1611795054533,NA,The upper block is ,21,green,No issues with the study.,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,English,5f15bb958f68106c2868863a,3631,male,9,1611793389581,stimuli/img/color_vision/green_blue.png,NA,yellow,NA,27.7492,purple,NA,NA,red,color-vision5
1490,,88,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group1,bg,certain,4,independent_hh,NA,none,NA,,NA,NA,NA,NA,1611795054533,impossible,NA,21,88|3|5|4,No issues with the study.,5,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5f15bb958f68106c2868863a,11720,male,26,1611793389581,stimuli/img/group1/independent_hh.png,NA,NA,g,27.7492,NA,b,3,NA,multiple_slider12
1490,,both blocks fall,Wed Jan 27 2021 19:23:09 GMT-0500 (Eastern Standard Time),NA,54,group1,,,1,independent_hh,NA,,NA,,NA,NA,NA,NA,1611795054533,,NA,21,both blocks fall|,No issues with the study.,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5f15bb958f68106c2868863a,10485,male,27,1611793389581,stimuli/img/group1/independent_hh.png,2,NA,,27.7492,NA,,,NA,fridge_view12
1489,,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,not-red-yellow,.,NA,both,ynr,NA,ynr,none,rny,1611795008504,NA,The icon represents the event that ,18,ynr,,NA,Graduated High School,What event does this icon represent?,English,5eaeb504b21d400009b756b9,7655,female,1,1611793293165,stimuli/img/icons/not-red-yellow.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,attention_check
1489,,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,not-yellow-red,.,NA,none,rny,NA,both,ynr,rny,1611795008504,NA,The icon represents the event that ,18,rny,,NA,Graduated High School,What event does this icon represent?,English,5eaeb504b21d400009b756b9,3080,female,2,1611793293165,stimuli/img/icons/red-not-yellow.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,attention_check
1489,,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,red-yellow,.,NA,both,both,NA,rny,ynr,none,1611795008504,NA,The icon represents the event that ,18,both,,NA,Graduated High School,What event does this icon represent?,English,5eaeb504b21d400009b756b9,2343,female,3,1611793293165,stimuli/img/icons/red-yellow.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,attention_check
1489,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes6_0,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,no,NA,yes,1611795008504,NA,NA,18,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,5eaeb504b21d400009b756b9,29005,female,1,1611793293165,stimuli/img/slider-choices/sc_yes6_0.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,slider_choice_training
1489,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,no_sc_yes4_0,NA,NA,NA,no,</br>The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b><i>RED</i> falls</b> but is <b>uncertain whether or not <i>YELLOW</i> falls</b>.,no,NA,yes,1611795008504,NA,NA,18,no,,NA,Graduated High School,Please click on the button with the correct answer.,English,5eaeb504b21d400009b756b9,11508,female,2,1611793293165,stimuli/img/slider-choices/sc_yes4_0.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,slider_choice_training
1489,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes5_1,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,no,NA,yes,1611795008504,NA,NA,18,no,,NA,Graduated High School,Please click on the button with the correct answer.,English,5eaeb504b21d400009b756b9,10631,female,3,1611793293165,stimuli/img/slider-choices/sc_yes5_1.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,slider_choice_training
1489,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes4_1,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,no,NA,yes,1611795008504,NA,NA,18,no,,NA,Graduated High School,Please click on the button with the correct answer.,English,5eaeb504b21d400009b756b9,9598,female,4,1611793293165,stimuli/img/slider-choices/sc_yes4_1.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,slider_choice_training
1489,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,no_sc_yes3_1,NA,NA,NA,no,</br>The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b><i>YELLOW</i> block falls</b> but <b>not the <i>RED</i></b>.,no,NA,yes,1611795008504,NA,NA,18,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,5eaeb504b21d400009b756b9,954,female,5,1611793293165,stimuli/img/slider-choices/sc_yes3_1.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,slider_choice_training
1489,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes3_0,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,no,NA,yes,1611795008504,NA,NA,18,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,5eaeb504b21d400009b756b9,1112,female,6,1611793293165,stimuli/img/slider-choices/sc_yes3_0.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,slider_choice_training
1489,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes2_0,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,no,NA,yes,1611795008504,NA,NA,18,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,5eaeb504b21d400009b756b9,22440,female,7,1611793293165,stimuli/img/slider-choices/sc_yes2_0.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,slider_choice_training
1489,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,no_sc_yes2_1-not0,NA,NA,NA,no,</br>The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,no,NA,yes,1611795008504,NA,NA,18,no,,NA,Graduated High School,Please click on the button with the correct answer.,English,5eaeb504b21d400009b756b9,3707,female,8,1611793293165,stimuli/img/slider-choices/sc_yes2_1-not0.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,slider_choice_training
1489,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes1,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,no,NA,yes,1611795008504,NA,NA,18,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,5eaeb504b21d400009b756b9,6605,female,9,1611793293165,stimuli/img/slider-choices/sc_yes1.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,slider_choice_training
1489,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes0,NA,NA,NA,yes,"</br>The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",no,NA,yes,1611795008504,NA,NA,18,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,5eaeb504b21d400009b756b9,3782,female,10,1611793293165,stimuli/img/slider-choices/sc_yes0.png,NA,NA,NA,28.588983333333335,NA,NA,NA,NA,slider_choice_training
1489,,25,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,26,uncertain3,NA,none,NA,y,NA,NA,NA,NA,1611795008504,impossible,NA,18,25|24|26|26,,26,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,70578,female,1,1611793293165,,NA,NA,y,28.588983333333335,NA,r,24,NA,animation_slider
1489,,9,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,36,uncertain1,NA,none,NA,r,NA,NA,NA,NA,1611795008504,impossible,NA,18,9|52|3|36,,3,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,38516,female,2,1611793293165,,NA,NA,y,28.588983333333335,NA,r,52,NA,animation_slider
1489,,43,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,distance0,NA,none,NA,r,NA,NA,NA,NA,1611795008504,impossible,NA,18,43|53|4|0,,4,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,40233,female,3,1611793293165,,NA,NA,y,28.588983333333335,NA,r,53,NA,animation_slider
1489,,28,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,distance1,NA,none,NA,y,NA,NA,NA,NA,1611795008504,impossible,NA,18,28|20|52|0,,52,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,29469,female,4,1611793293165,,NA,NA,y,28.588983333333335,NA,r,20,NA,animation_slider
1489,,71,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,ac3,NA,none,NA,none,NA,NA,NA,NA,1611795008504,impossible,NA,18,71|4|25|0,,25,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,33986,female,5,1611793293165,,NA,NA,y,28.588983333333335,NA,r,4,NA,animation_slider
1489,,69,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,ac0,NA,none,NA,ry,NA,NA,NA,NA,1611795008504,impossible,NA,18,69|25|6|0,,6,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,28378,female,6,1611793293165,,NA,NA,y,28.588983333333335,NA,r,25,NA,animation_slider
1489,,10,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,20,ind0,NA,none,NA,r,NA,NA,NA,NA,1611795008504,impossible,NA,18,10|29|40|20,,40,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,38847,female,7,1611793293165,,NA,NA,y,28.588983333333335,NA,r,29,NA,animation_slider
1489,,57,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,ac2,NA,none,NA,ry,NA,NA,NA,NA,1611795008504,impossible,NA,18,57|43|0|0,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,28803,female,8,1611793293165,,NA,NA,y,28.588983333333335,NA,r,43,NA,animation_slider
1489,,48,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,9,uncertain0,NA,none,NA,y,NA,NA,NA,NA,1611795008504,impossible,NA,18,48|33|10|9,,10,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,25208,female,9,1611793293165,,NA,NA,y,28.588983333333335,NA,r,33,NA,animation_slider
1489,,3,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,37,ac1,NA,none,NA,y,NA,NA,NA,NA,1611795008504,impossible,NA,18,3|0|60|37,,60,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,121212,female,10,1611793293165,,NA,NA,y,28.588983333333335,NA,r,0,NA,animation_slider
1489,,35,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,16,ind1,NA,none,NA,ry,NA,NA,NA,NA,1611795008504,impossible,NA,18,35|25|24|16,,24,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,34658,female,11,1611793293165,,NA,NA,y,28.588983333333335,NA,r,25,NA,animation_slider
1489,,10,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,62,ssw1,NA,none,NA,none,NA,NA,NA,NA,1611795008504,impossible,NA,18,10|18|10|62,,10,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,29079,female,12,1611793293165,,NA,NA,y,28.588983333333335,NA,r,18,NA,animation_slider
1489,,9,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,81,ssw0,NA,none,NA,ry,NA,NA,NA,NA,1611795008504,impossible,NA,18,9|6|4|81,,4,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,37710,female,13,1611793293165,,NA,NA,y,28.588983333333335,NA,r,6,NA,animation_slider
1489,,73,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,13,uncertain2,NA,none,NA,r,NA,NA,NA,NA,1611795008504,impossible,NA,18,73|5|9|13,,9,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,5eaeb504b21d400009b756b9,22094,female,14,1611793293165,,NA,NA,y,28.588983333333335,NA,r,5,NA,animation_slider
1489,,the green block falls and the blue block does not fall,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group2,,,1,ind2,NA,,NA,,NA,NA,NA,NA,1611795008504,,NA,18,the green block falls and the blue block does not fall|,,6,Graduated High School,TRY OUT EXAMPLE &mdash;Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5eaeb504b21d400009b756b9,34636,female,1,1611793293165,stimuli/img/train/ind2_test_colors.png,6,NA,,28.588983333333335,NA,,,NA,fridge_train
1489,,10,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group2,bg,certain,65,if1_lh,NA,none,NA,,NA,NA,NA,NA,1611795008504,impossible,NA,18,10|14|11|65,,11,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5eaeb504b21d400009b756b9,65804,female,2,1611793293165,stimuli/img/group2/if1_lh.png,NA,NA,g,28.588983333333335,NA,b,14,NA,multiple_slider0
1489,,neither block falls,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group2,,,1,if1_lh,NA,,NA,,NA,NA,NA,NA,1611795008504,,NA,18,neither block falls|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5eaeb504b21d400009b756b9,43794,female,3,1611793293165,stimuli/img/group2/if1_lh.png,2,NA,,28.588983333333335,NA,,,NA,fridge_view0
1489,,0,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group2,bg,certain,100,if2_u-Ll,NA,none,NA,,NA,NA,NA,NA,1611795008504,impossible,NA,18,0|0|0|100,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5eaeb504b21d400009b756b9,17536,female,4,1611793293165,stimuli/img/group2/if2_u-Ll.png,NA,NA,g,28.588983333333335,NA,b,0,NA,multiple_slider1
1489,,neither block falls,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group2,,,1,if2_u-Ll,NA,,NA,,NA,NA,NA,NA,1611795008504,,NA,18,neither block falls|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5eaeb504b21d400009b756b9,6151,female,5,1611793293165,stimuli/img/group2/if2_u-Ll.png,2,NA,,28.588983333333335,NA,,,NA,fridge_view1
1489,,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,blue,.,NA,grey,blue,NA,blue,green,black,1611795008504,NA,The block is ,18,blue,,NA,Graduated High School,What's the color of the block on the picture?,English,5eaeb504b21d400009b756b9,3725,female,4,1611793293165,stimuli/img/color_vision/blue.png,NA,yellow,NA,28.588983333333335,purple,NA,NA,red,color-vision0
1489,,37,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group2,bg,certain,14,independent_uh,NA,none,NA,,NA,NA,NA,NA,1611795008504,impossible,NA,18,37|8|41|14,,41,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5eaeb504b21d400009b756b9,17879,female,6,1611793293165,stimuli/img/group2/independent_uh.png,NA,NA,g,28.588983333333335,NA,b,8,NA,multiple_slider2
1489,,the blue block might not fall,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group2,,,1,independent_uh,NA,,NA,,NA,NA,NA,NA,1611795008504,,NA,18,the blue block might not fall|,,3,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5eaeb504b21d400009b756b9,20982,female,7,1611793293165,stimuli/img/group2/independent_uh.png,3,NA,,28.588983333333335,NA,,,NA,fridge_view2
1489,,6,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group1,bg,certain,85,if2_ll,NA,none,NA,,NA,NA,NA,NA,1611795008504,impossible,NA,18,6|7|2|85,,2,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5eaeb504b21d400009b756b9,31967,female,8,1611793293165,stimuli/img/group1/if2_ll.png,NA,NA,g,28.588983333333335,NA,b,7,NA,multiple_slider3
1489,,neither block falls,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group1,,,1,if2_ll,NA,,NA,,NA,NA,NA,NA,1611795008504,,NA,18,neither block falls|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5eaeb504b21d400009b756b9,3525,female,9,1611793293165,stimuli/img/group1/if2_ll.png,2,NA,,28.588983333333335,NA,,,NA,fridge_view3
1489,,NA,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,blue-green,.,NA,grey,blue,NA,blue,green,black,1611795008504,NA,The upper block is ,18,blue,,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,English,5eaeb504b21d400009b756b9,9256,female,5,1611793293165,stimuli/img/color_vision/blue_green.png,NA,yellow,NA,28.588983333333335,purple,NA,NA,red,color-vision1
1489,,47,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group2,bg,certain,1,independent_hh,NA,none,NA,,NA,NA,NA,NA,1611795008504,impossible,NA,18,47|48|5|1,,5,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5eaeb504b21d400009b756b9,16774,female,10,1611793293165,stimuli/img/group2/independent_hh.png,NA,NA,g,28.588983333333335,NA,b,48,NA,multiple_slider4
1489,,the blue block falls and the green block does not fall,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group2,,,1,independent_hh,NA,,NA,,NA,NA,NA,NA,1611795008504,,NA,18,the blue block falls and the green block does not fall|,,6,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,5eaeb504b21d400009b756b9,15943,female,11,1611793293165,stimuli/img/group2/independent_hh.png,6,NA,,28.588983333333335,NA,,,NA,fridge_view4
1489,,34,Thu Jan 28 2021 00:21:33 GMT+0000 (Greenwich Mean Time),NA,54,group2,bg,certain,10,if1_u-Lh,NA,none,NA,,NA,NA,NA,NA,1611795008504,impossible,NA,18,34|4|52|10,,52,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,5eaeb504b21d400009b756b9,56686,female,12,1611793293165,stimuli/img/group2/if1_u-Lh.png,NA,NA,g,28.588983333333335,NA,b,4,NA,multiple_slider5
