prolific_id,id,question,response,expected,trial_name,trial_number
5f48cd6061235238d144db2c,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5f48cd6061235238d144db2c,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,no,no,slider_choice_training,5
5f48cd6061235238d144db2c,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,yes,yes,slider_choice_training,6
5f48cd6061235238d144db2c,sc_yes2_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,yes,yes,slider_choice_training,7
5f48cd6061235238d144db2c,no_sc_yes2_1-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,no,no,slider_choice_training,8
5f48cd6061235238d144db2c,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",no,yes,slider_choice_training,9
5f48cd6061235238d144db2c,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5f15bb958f68106c2868863a,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5f15bb958f68106c2868863a,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,yes,no,slider_choice_training,2
5f15bb958f68106c2868863a,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,yes,yes,slider_choice_training,3
5f15bb958f68106c2868863a,sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,yes,yes,slider_choice_training,4
5f15bb958f68106c2868863a,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,no,no,slider_choice_training,5
5f15bb958f68106c2868863a,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,yes,yes,slider_choice_training,6
5f15bb958f68106c2868863a,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5f15bb958f68106c2868863a,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,yes,no,slider_choice_training,8
5f15bb958f68106c2868863a,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
5f15bb958f68106c2868863a,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5eaeb504b21d400009b756b9,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5eaeb504b21d400009b756b9,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,no,no,slider_choice_training,2
5eaeb504b21d400009b756b9,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,no,yes,slider_choice_training,3
5eaeb504b21d400009b756b9,sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,no,yes,slider_choice_training,4
5eaeb504b21d400009b756b9,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,yes,no,slider_choice_training,5
5eaeb504b21d400009b756b9,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,yes,yes,slider_choice_training,6
5eaeb504b21d400009b756b9,sc_yes2_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,yes,yes,slider_choice_training,7
5eaeb504b21d400009b756b9,no_sc_yes2_1-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,no,no,slider_choice_training,8
5eaeb504b21d400009b756b9,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,9
5eaeb504b21d400009b756b9,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,10
5e5eb757a234251ddb9ab872,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,no,yes,slider_choice_training,1
5e5eb757a234251ddb9ab872,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5e5eb757a234251ddb9ab872,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,yes,yes,slider_choice_training,3
5e5eb757a234251ddb9ab872,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5e5eb757a234251ddb9ab872,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,no,no,slider_choice_training,5
5e5eb757a234251ddb9ab872,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,no,yes,slider_choice_training,6
5e5eb757a234251ddb9ab872,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,no,yes,slider_choice_training,7
5e5eb757a234251ddb9ab872,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,yes,no,slider_choice_training,8
5e5eb757a234251ddb9ab872,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
5e5eb757a234251ddb9ab872,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5f78f4b754feeb4f19043859,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,no,yes,slider_choice_training,1
5f78f4b754feeb4f19043859,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5f78f4b754feeb4f19043859,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,yes,yes,slider_choice_training,3
5f78f4b754feeb4f19043859,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5f78f4b754feeb4f19043859,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,no,no,slider_choice_training,5
5f78f4b754feeb4f19043859,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,yes,yes,slider_choice_training,6
5f78f4b754feeb4f19043859,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5f78f4b754feeb4f19043859,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,yes,no,slider_choice_training,8
5f78f4b754feeb4f19043859,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,9
5f78f4b754feeb4f19043859,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,10
587b3ddbac864a0001c9bd27,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
587b3ddbac864a0001c9bd27,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
587b3ddbac864a0001c9bd27,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,yes,yes,slider_choice_training,3
587b3ddbac864a0001c9bd27,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
587b3ddbac864a0001c9bd27,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,no,no,slider_choice_training,5
587b3ddbac864a0001c9bd27,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,no,yes,slider_choice_training,6
587b3ddbac864a0001c9bd27,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
587b3ddbac864a0001c9bd27,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,yes,no,slider_choice_training,8
587b3ddbac864a0001c9bd27,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,9
587b3ddbac864a0001c9bd27,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,10
5f0f5a88a751ba0f5f47fe31,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5f0f5a88a751ba0f5f47fe31,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,no,no,slider_choice_training,2
5f0f5a88a751ba0f5f47fe31,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,yes,yes,slider_choice_training,3
5f0f5a88a751ba0f5f47fe31,sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,yes,yes,slider_choice_training,4
5f0f5a88a751ba0f5f47fe31,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,yes,no,slider_choice_training,5
5f0f5a88a751ba0f5f47fe31,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,yes,yes,slider_choice_training,6
5f0f5a88a751ba0f5f47fe31,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5f0f5a88a751ba0f5f47fe31,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,8
5f0f5a88a751ba0f5f47fe31,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,9
5f0f5a88a751ba0f5f47fe31,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,10
5c8575d4bb45d10016c9265e,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5c8575d4bb45d10016c9265e,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,no,no,slider_choice_training,2
5c8575d4bb45d10016c9265e,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,yes,yes,slider_choice_training,3
5c8575d4bb45d10016c9265e,sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,yes,yes,slider_choice_training,4
5c8575d4bb45d10016c9265e,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,no,no,slider_choice_training,5
5c8575d4bb45d10016c9265e,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,yes,yes,slider_choice_training,6
5c8575d4bb45d10016c9265e,sc_yes2_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,yes,yes,slider_choice_training,7
5c8575d4bb45d10016c9265e,no_sc_yes2_1-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,yes,no,slider_choice_training,8
5c8575d4bb45d10016c9265e,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
5c8575d4bb45d10016c9265e,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5fe206138d3c664f65dd94db,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5fe206138d3c664f65dd94db,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,no,no,slider_choice_training,2
5fe206138d3c664f65dd94db,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,yes,yes,slider_choice_training,3
5fe206138d3c664f65dd94db,sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,no,yes,slider_choice_training,4
5fe206138d3c664f65dd94db,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,no,no,slider_choice_training,5
5fe206138d3c664f65dd94db,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,yes,yes,slider_choice_training,6
5fe206138d3c664f65dd94db,sc_yes2_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,yes,yes,slider_choice_training,7
5fe206138d3c664f65dd94db,no_sc_yes2_1-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,no,no,slider_choice_training,8
5fe206138d3c664f65dd94db,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,9
5fe206138d3c664f65dd94db,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,10
600b283694c55c15f17e744c,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,1
600b283694c55c15f17e744c,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,2
600b283694c55c15f17e744c,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,yes,yes,slider_choice_training,3
600b283694c55c15f17e744c,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,no,no,slider_choice_training,4
600b283694c55c15f17e744c,sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,no,yes,slider_choice_training,5
600b283694c55c15f17e744c,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,yes,yes,slider_choice_training,6
600b283694c55c15f17e744c,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,no,no,slider_choice_training,7
600b283694c55c15f17e744c,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,no,yes,slider_choice_training,8
600b283694c55c15f17e744c,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
600b283694c55c15f17e744c,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5ee8e2d15b0e5a109fbedf9a,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,no,yes,slider_choice_training,1
5ee8e2d15b0e5a109fbedf9a,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,yes,no,slider_choice_training,2
5ee8e2d15b0e5a109fbedf9a,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,yes,yes,slider_choice_training,3
5ee8e2d15b0e5a109fbedf9a,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5ee8e2d15b0e5a109fbedf9a,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,yes,no,slider_choice_training,5
5ee8e2d15b0e5a109fbedf9a,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,yes,yes,slider_choice_training,6
5ee8e2d15b0e5a109fbedf9a,sc_yes2_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,yes,yes,slider_choice_training,7
5ee8e2d15b0e5a109fbedf9a,no_sc_yes2_1-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,yes,no,slider_choice_training,8
5ee8e2d15b0e5a109fbedf9a,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
5ee8e2d15b0e5a109fbedf9a,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5fc58c7da1fb991094624b56,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5fc58c7da1fb991094624b56,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,yes,no,slider_choice_training,2
5fc58c7da1fb991094624b56,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,no,yes,slider_choice_training,3
5fc58c7da1fb991094624b56,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5fc58c7da1fb991094624b56,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,no,no,slider_choice_training,5
5fc58c7da1fb991094624b56,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,yes,yes,slider_choice_training,6
5fc58c7da1fb991094624b56,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5fc58c7da1fb991094624b56,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,8
5fc58c7da1fb991094624b56,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",no,yes,slider_choice_training,9
5fc58c7da1fb991094624b56,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5c59cc30ff6afc000117c8d5,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5c59cc30ff6afc000117c8d5,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,no,no,slider_choice_training,2
5c59cc30ff6afc000117c8d5,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,yes,yes,slider_choice_training,3
5c59cc30ff6afc000117c8d5,sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,yes,yes,slider_choice_training,4
5c59cc30ff6afc000117c8d5,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,no,no,slider_choice_training,5
5c59cc30ff6afc000117c8d5,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,no,yes,slider_choice_training,6
5c59cc30ff6afc000117c8d5,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5c59cc30ff6afc000117c8d5,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,8
5c59cc30ff6afc000117c8d5,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,9
5c59cc30ff6afc000117c8d5,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,10
5ef1086d5234d40c8a15754a,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5ef1086d5234d40c8a15754a,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,no,no,slider_choice_training,2
5ef1086d5234d40c8a15754a,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,no,yes,slider_choice_training,3
